bookingId,user_id,flightId,bookingDate,statusId_x,name,email,phone,total_payment,last_payment_date,total_claim_amount,claim_count,origin,destination,departureTime,arrivalTime,statusId_y,claim_ratio,days_to_departure
1078,1145,190,2025-01-30 05:36:09.717520,10,William Lane,user1145@example.com,367.629.4752x610,616.71,2025-02-01 22:36:09.717520,0.0,0.0,Rome,Istanbul,2024-12-04 02:23:09.717520,2024-12-04 09:34:09.717520,2,0.0,-58
1079,226,62,2025-06-08 04:36:09.717520,8,Hannah Clark,user226@example.com,(755)268-1478x255,284.04,2025-06-08 11:36:09.717520,0.0,0.0,Madrid,Rome,2025-06-25 08:54:09.717520,2025-06-25 12:06:09.717520,2,0.0,17
1080,1071,79,2025-01-29 21:36:09.717520,8,Paige Johnson,user1071@example.com,+1-791-743-1064,527.14,2025-01-30 15:36:09.717520,0.0,0.0,Dubai,London,2025-10-15 03:37:09.717520,2025-10-15 11:14:09.717520,2,0.0,258
1081,767,156,2025-04-30 01:36:09.717520,8,Nicholas Thompson,user767@example.com,3675360933,387.83,2025-05-01 17:36:09.717520,0.0,0.0,New York,Rome,2025-10-08 18:17:09.717520,2025-10-08 20:57:09.717520,3,0.0,161
1082,293,73,2025-09-27 23:36:09.717520,8,Duane Kelley,user293@example.com,886-937-6508x8419,644.29,2025-09-28 21:36:09.717520,0.0,0.0,Dubai,Istanbul,2025-11-30 19:51:09.717520,2025-12-01 01:12:09.717520,2,0.0,63
1083,625,456,2025-04-24 16:36:09.717520,8,Terrance Lee,user625@example.com,(742)334-0076,444.93,2025-04-27 04:36:09.717520,0.0,0.0,Madrid,Istanbul,2025-09-30 04:39:09.717520,2025-09-30 12:21:09.717520,6,0.0,158
1084,1002,2,2025-02-01 03:36:09.717520,8,Monica Peterson,user1002@example.com,+1-711-671-5699x6569,622.2,2025-02-02 19:36:09.717520,0.0,0.0,New York,Istanbul,2025-09-28 23:38:09.717520,2025-09-29 00:43:09.717520,2,0.0,239
1085,92,214,2025-08-04 04:36:09.717520,8,Christopher Soto,user92@example.com,787-898-1583x2206,393.29,2025-08-06 20:36:09.717520,0.0,0.0,Istanbul,Toronto,2025-09-03 10:32:09.717520,2025-09-03 12:14:09.717520,2,0.0,30
1086,927,461,2025-05-21 22:36:09.717520,8,Isaiah Bernard,user927@example.com,001-647-476-4680x028,391.25,2025-05-22 16:36:09.717520,0.0,0.0,Istanbul,London,2025-02-19 07:55:09.717520,2025-02-19 09:08:09.717520,3,0.0,-92
1087,1241,68,2025-02-09 02:36:09.717520,8,Justin Smith,user1241@example.com,701-848-5765,243.7,2025-02-11 09:36:09.717520,0.0,0.0,Toronto,Paris,2025-11-21 23:07:09.717520,2025-11-22 06:22:09.717520,2,0.0,285
1088,922,342,2025-07-17 14:36:09.717520,10,Sharon Wilson,user922@example.com,(934)217-9647,503.2,2025-07-18 21:36:09.717520,0.0,0.0,Rome,Berlin,2025-08-08 10:17:09.717520,2025-08-08 18:46:09.717520,2,0.0,21
1089,667,46,2025-10-16 07:36:09.717520,8,Susan Duran,user667@example.com,750.516.5368x891,344.89,2025-10-17 16:36:09.717520,0.0,0.0,Paris,Madrid,2025-03-15 08:16:09.717520,2025-03-15 13:48:09.717520,2,0.0,-215
1090,794,120,2025-06-20 20:36:09.717520,8,Tina Kennedy,user794@example.com,(549)559-4141,772.6,2025-06-21 22:36:09.717520,0.0,0.0,Istanbul,Paris,2025-05-18 00:20:09.717520,2025-05-18 08:38:09.717520,2,0.0,-34
1091,908,377,2025-04-22 06:36:09.717520,8,Vincent Green,user908@example.com,+1-907-807-1153x07459,175.87,2025-04-22 19:36:09.717520,0.0,0.0,Berlin,Paris,2025-04-09 07:45:09.717520,2025-04-09 15:35:09.717520,2,0.0,-13
1092,340,363,2024-12-13 04:36:09.717520,8,Bianca Cruz,user340@example.com,782-459-9034,310.76,2024-12-15 19:36:09.717520,0.0,0.0,Rome,Istanbul,2025-01-15 10:55:09.717520,2025-01-15 19:18:09.717520,3,0.0,33
1093,633,288,2025-10-26 13:36:09.717520,8,Matthew Rios,user633@example.com,(817)361-8872x64086,797.34,2025-10-27 18:36:09.717520,0.0,0.0,Dubai,Toronto,2025-06-10 20:47:09.717520,2025-06-11 05:45:09.717520,2,0.0,-138
1094,175,99,2025-10-13 03:36:09.717520,8,Jason Smith,user175@example.com,602.245.6457x3360,640.1,2025-10-13 12:36:09.717520,0.0,0.0,Paris,Istanbul,2025-03-08 20:43:09.717520,2025-03-08 23:55:09.717520,2,0.0,-219
1095,109,491,2025-09-18 02:36:09.717520,8,Carlos Robinson,user109@example.com,983-292-4025x533,748.27,2025-09-19 03:36:09.717520,0.0,0.0,London,Dubai,2025-08-09 22:58:09.717520,2025-08-10 06:04:09.717520,3,0.0,-40
1096,975,258,2024-12-09 13:36:09.717520,8,Richard Mccoy,user975@example.com,251-370-7575x226,397.91,2024-12-11 19:36:09.717520,0.0,0.0,New York,London,2025-02-05 00:08:09.717520,2025-02-05 02:01:09.717520,2,0.0,57
1097,1090,93,2024-12-09 18:36:09.717520,8,Maria Wilson,user1090@example.com,971.701.5588x8953,431.57,2024-12-11 22:36:09.717520,0.0,0.0,Madrid,Rome,2024-12-15 02:30:09.717520,2024-12-15 08:41:09.717520,2,0.0,5
1098,503,425,2025-11-27 04:36:09.717520,8,Elizabeth Walker,user503@example.com,464.606.0651,353.97,2025-11-29 23:36:09.717520,0.0,0.0,Dubai,Rome,2025-03-20 07:23:09.717520,2025-03-20 11:21:09.717520,2,0.0,-252
1099,1093,311,2025-05-13 22:36:09.717520,8,John French,user1093@example.com,9668605290,52.95,2025-05-16 09:36:09.717520,0.0,0.0,Dubai,Toronto,2025-11-05 17:24:09.717520,2025-11-05 22:07:09.717520,3,0.0,175
1100,1007,442,2024-12-11 20:36:09.717520,8,Donna Mitchell,user1007@example.com,(966)517-0723,284.9,2024-12-14 01:36:09.717520,0.0,0.0,Berlin,Istanbul,2025-08-12 01:08:09.717520,2025-08-12 07:11:09.717520,2,0.0,243
1101,850,13,2025-08-27 20:36:09.717520,8,Tiffany Davis,user850@example.com,001-450-973-6826x99893,445.85,2025-08-28 05:36:09.717520,0.0,0.0,Madrid,New York,2025-02-11 18:44:09.717520,2025-02-11 23:31:09.717520,2,0.0,-198
1102,187,59,2025-01-20 03:36:09.717520,8,Ricky Singh,user187@example.com,(953)201-2157x69833,480.3,2025-01-21 22:36:09.717520,0.0,0.0,Madrid,Toronto,2025-01-28 23:33:09.717520,2025-01-29 03:49:09.717520,1,0.0,8
1103,295,94,2025-04-09 12:36:09.717520,8,Karen Johnson,user295@example.com,001-610-611-0896x66779,177.67,2025-04-11 08:36:09.717520,169.0,1.0,Rome,Berlin,2025-05-23 19:32:09.717520,2025-05-24 01:07:09.717520,1,0.9512016660100187,44
1104,835,348,2025-02-24 11:36:09.717520,8,David Allen,user835@example.com,(239)224-0926x39130,300.64,2025-02-25 01:36:09.717520,0.0,0.0,New York,Berlin,2024-12-09 03:28:09.717520,2024-12-09 11:19:09.717520,5,0.0,-78
1105,667,93,2024-12-14 08:36:09.717520,8,Susan Duran,user667@example.com,750.516.5368x891,224.97,2024-12-17 04:36:09.717520,0.0,0.0,Madrid,Rome,2024-12-15 02:30:09.717520,2024-12-15 08:41:09.717520,2,0.0,0
1106,799,51,2025-05-12 14:36:09.717520,8,Valerie Cole,user799@example.com,(958)652-6854,788.7,2025-05-14 00:36:09.717520,613.1,1.0,Paris,Istanbul,2025-05-31 04:32:09.717520,2025-05-31 12:11:09.717520,3,0.7773551413718778,18
1107,664,133,2025-06-10 13:36:09.717520,8,James Sutton,user664@example.com,592-706-2938x77117,410.03,2025-06-11 23:36:09.717520,0.0,0.0,Madrid,Dubai,2025-11-05 06:45:09.717520,2025-11-05 14:47:09.717520,2,0.0,147
1108,491,386,2025-10-02 04:36:09.717520,8,Eric Nicholson,user491@example.com,+1-291-303-1040x0797,320.14,2025-10-03 19:36:09.717520,0.0,0.0,Rome,Istanbul,2025-05-02 12:27:09.717520,2025-05-02 14:28:09.717520,3,0.0,-153
1109,1042,386,2025-08-15 22:36:09.717520,10,Ashley Rodriguez,user1042@example.com,806.980.7927x136,338.55,2025-08-16 21:36:09.717520,0.0,0.0,Rome,Istanbul,2025-05-02 12:27:09.717520,2025-05-02 14:28:09.717520,3,0.0,-106
1110,552,32,2025-05-12 00:36:09.717520,8,Shelley Johnson,user552@example.com,(279)471-4295,588.22,2025-05-13 16:36:09.717520,168.46,1.0,Berlin,New York,2025-04-06 13:04:09.717520,2025-04-06 15:07:09.717520,2,0.28638944612559925,-36
1111,135,248,2024-12-14 23:36:09.717520,8,Karl Leach,user135@example.com,470.590.1051,795.84,2024-12-15 06:36:09.717520,0.0,0.0,Rome,Dubai,2025-05-10 06:53:09.717520,2025-05-10 11:00:09.717520,1,0.0,146
1112,39,138,2025-09-10 04:36:09.717520,8,Melanie Burns,user39@example.com,(913)881-0451,254.78,2025-09-10 17:36:09.717520,0.0,0.0,Berlin,Paris,2025-01-15 23:42:09.717520,2025-01-16 02:10:09.717520,2,0.0,-238
1113,505,391,2025-09-11 06:36:09.717520,8,Sue Williams,user505@example.com,564.831.1593,684.35,2025-09-13 06:36:09.717520,0.0,0.0,New York,London,2025-06-05 20:48:09.717520,2025-06-06 04:55:09.717520,2,0.0,-98
1114,624,291,2025-06-27 00:36:09.717520,8,Alexandra Beasley,user624@example.com,680.980.8395x965,699.32,2025-06-28 16:36:09.717520,0.0,0.0,Paris,New York,2025-05-12 01:58:09.717520,2025-05-12 07:16:09.717520,2,0.0,-46
1115,1025,105,2025-02-10 21:36:09.717520,8,Charles Jacobs,user1025@example.com,892.952.2844,245.58,2025-02-11 21:36:09.717520,0.0,0.0,Toronto,Baku,2025-02-15 15:27:09.717520,2025-02-15 20:32:09.717520,6,0.0,4
1116,345,401,2025-04-05 03:36:09.717520,10,David Young,user345@example.com,+1-390-218-9234x1929,643.27,2025-04-07 23:36:09.717520,0.0,0.0,London,New York,2025-09-16 10:25:09.717520,2025-09-16 19:00:09.717520,2,0.0,164
1117,1137,232,2024-12-21 10:36:09.717520,8,Michael Scott,user1137@example.com,953.269.6646x2255,372.82,2024-12-22 06:36:09.717520,0.0,0.0,Baku,Dubai,2025-06-09 19:23:09.717520,2025-06-09 20:45:09.717520,3,0.0,170
1118,593,335,2025-02-23 10:36:09.717520,8,Javier Ruiz,user593@example.com,216-614-6755,668.57,2025-02-24 12:36:09.717520,0.0,0.0,Rome,Berlin,2024-12-07 17:35:09.717520,2024-12-07 22:22:09.717520,2,0.0,-78
1119,988,140,2025-10-02 18:36:09.717520,9,Rodney Allen,user988@example.com,517.248.4395x1197,341.44,2025-10-04 12:36:09.717520,0.0,0.0,Madrid,London,2025-04-05 03:02:09.717520,2025-04-05 06:12:09.717520,2,0.0,-181
1120,779,180,2025-10-19 16:36:09.717520,8,Erica Davis,user779@example.com,732-521-9839x333,750.85,2025-10-22 00:36:09.717520,0.0,0.0,New York,Rome,2025-01-27 19:12:09.717520,2025-01-28 00:03:09.717520,2,0.0,-265
1121,1046,145,2024-12-23 15:36:09.717520,8,Jeffrey Tate,user1046@example.com,(301)285-8367,206.47,2024-12-24 07:36:09.717520,0.0,0.0,Paris,Dubai,2025-08-04 13:51:09.717520,2025-08-04 21:27:09.717520,2,0.0,223
1122,1154,36,2025-05-02 12:36:09.717520,8,Morgan Fisher,user1154@example.com,224-839-3097x7192,126.22,2025-05-05 07:36:09.717520,0.0,0.0,Paris,Baku,2025-09-23 10:10:09.717520,2025-09-23 11:57:09.717520,2,0.0,143
1123,252,426,2025-02-10 09:36:09.717520,8,Morgan Perry,user252@example.com,651-762-6832x211,53.68,2025-02-11 02:36:09.717520,0.0,0.0,Dubai,Paris,2025-01-13 13:44:09.717520,2025-01-13 16:21:09.717520,3,0.0,-28
1124,573,450,2025-07-09 16:36:09.717520,8,Stanley Valenzuela,user573@example.com,+1-255-506-8327x92094,406.58,2025-07-11 20:36:09.717520,0.0,0.0,Toronto,Berlin,2025-10-14 18:05:09.717520,2025-10-15 00:42:09.717520,6,0.0,97
1125,652,453,2025-11-14 20:36:09.717520,8,Jeanne Yu,user652@example.com,350-929-4024,321.59,2025-11-16 11:36:09.717520,0.0,0.0,Berlin,Istanbul,2025-03-16 02:51:09.717520,2025-03-16 10:22:09.717520,6,0.0,-244
1126,928,140,2025-04-05 07:36:09.717520,11,John Garner,user928@example.com,+1-346-343-9025x998,515.85,2025-04-07 19:36:09.717520,0.0,0.0,Madrid,London,2025-04-05 03:02:09.717520,2025-04-05 06:12:09.717520,2,0.0,-1
1127,700,108,2025-07-24 05:36:09.717520,8,Stephen Perez,user700@example.com,706.695.8573,550.11,2025-07-24 10:36:09.717520,0.0,0.0,Toronto,Istanbul,2025-03-17 06:49:09.717520,2025-03-17 12:31:09.717520,1,0.0,-129
1128,274,331,2024-12-02 05:36:09.717520,8,Melissa Brooks,user274@example.com,662.301.9127x737,368.1,2024-12-02 07:36:09.717520,0.0,0.0,London,New York,2024-12-30 04:02:09.717520,2024-12-30 11:37:09.717520,2,0.0,27
1129,20,345,2025-02-26 23:36:09.717520,8,Johnny Mayer,user20@example.com,836.524.3564,471.39,2025-02-27 15:36:09.717520,0.0,0.0,Baku,Dubai,2025-02-09 06:50:09.717520,2025-02-09 09:35:09.717520,2,0.0,-18
1130,1002,391,2025-06-20 03:36:09.717520,8,Monica Peterson,user1002@example.com,+1-711-671-5699x6569,154.49,2025-06-20 13:36:09.717520,0.0,0.0,New York,London,2025-06-05 20:48:09.717520,2025-06-06 04:55:09.717520,2,0.0,-15
1131,159,276,2024-12-16 07:36:09.717520,8,Audrey Sampson,user159@example.com,248-345-7588,541.36,2024-12-18 22:36:09.717520,0.0,0.0,New York,Berlin,2025-10-16 08:15:09.717520,2025-10-16 10:23:09.717520,6,0.0,304
1132,253,181,2025-06-11 05:36:09.717520,8,Julian Garza,user253@example.com,(941)860-2540x01961,674.16,2025-06-13 06:36:09.717520,0.0,0.0,New York,Toronto,2024-12-14 06:35:09.717520,2024-12-14 11:36:09.717520,2,0.0,-179
1133,363,430,2025-11-21 10:36:09.717520,8,Carolyn Taylor,user363@example.com,414-918-0152x28220,145.89,2025-11-23 20:36:09.717520,0.0,0.0,Paris,New York,2025-06-15 13:51:09.717520,2025-06-15 22:31:09.717520,2,0.0,-159
1134,759,480,2025-03-09 00:36:09.717520,7,Richard Lowery,user759@example.com,337.337.3321x3887,548.98,2025-03-11 03:36:09.717520,0.0,0.0,Toronto,Paris,2024-12-11 03:06:09.717520,2024-12-11 04:27:09.717520,5,0.0,-88
1135,41,389,2025-04-23 07:36:09.717520,10,Angela Rangel,user41@example.com,+1-680-658-1041x384,521.1,2025-04-25 13:36:09.717520,0.0,0.0,Madrid,Baku,2025-10-10 17:04:09.717520,2025-10-11 00:28:09.717520,1,0.0,170
1136,733,99,2025-01-16 05:36:09.717520,8,Eric Sanchez,user733@example.com,894.524.9466,102.66,2025-01-18 02:36:09.717520,0.0,0.0,Paris,Istanbul,2025-03-08 20:43:09.717520,2025-03-08 23:55:09.717520,2,0.0,51
1137,453,120,2025-08-09 21:36:09.717520,8,James Small,user453@example.com,6969607629,709.09,2025-08-12 18:36:09.717520,0.0,0.0,Istanbul,Paris,2025-05-18 00:20:09.717520,2025-05-18 08:38:09.717520,2,0.0,-84
1138,1010,464,2025-11-26 08:36:09.717520,8,Adam Larsen,user1010@example.com,299.658.2535x82964,666.46,2025-11-27 07:36:09.717520,0.0,0.0,Paris,Istanbul,2025-07-24 14:27:09.717520,2025-07-24 17:34:09.717520,1,0.0,-125
1139,15,101,2025-10-22 22:36:09.717520,8,Jennifer Lee,user15@example.com,(270)712-7937,671.35,2025-10-23 05:36:09.717520,0.0,0.0,Berlin,Paris,2025-06-02 15:55:09.717520,2025-06-02 17:40:09.717520,2,0.0,-143
1140,569,292,2025-08-14 01:36:09.717520,8,Anna Vasquez,user569@example.com,868.646.0087,505.66,2025-08-15 11:36:09.717520,0.0,0.0,New York,Madrid,2025-06-20 22:25:09.717520,2025-06-21 01:43:09.717520,1,0.0,-55
1141,397,338,2025-09-16 07:36:09.717520,8,Beth White,user397@example.com,941-281-2920x6149,360.37,2025-09-17 07:36:09.717520,186.29,1.0,New York,Dubai,2025-07-26 14:27:09.717520,2025-07-26 23:15:09.717520,3,0.516940921830341,-52
1142,1158,90,2025-01-03 04:36:09.717520,8,Jamie Patterson,user1158@example.com,+1-725-304-9806x224,219.0,2025-01-05 09:36:09.717520,0.0,0.0,Rome,New York,2025-11-27 15:03:09.717520,2025-11-27 18:49:09.717520,2,0.0,328
1143,134,66,2025-04-12 04:36:09.717520,10,Christy Smith,user134@example.com,201.374.0544,543.94,2025-04-13 00:36:09.717520,0.0,0.0,Toronto,Rome,2025-01-16 18:19:09.717520,2025-01-16 23:33:09.717520,3,0.0,-86
1144,1072,374,2025-04-19 16:36:09.717520,9,Amber Schultz,user1072@example.com,575-666-4598x091,653.78,2025-04-21 06:36:09.717520,0.0,0.0,Rome,Dubai,2025-04-22 22:59:09.717520,2025-04-23 01:58:09.717520,2,0.0,3
1145,48,497,2025-11-20 07:36:09.717520,8,Victoria Murray,user48@example.com,913-937-3349x12578,487.38,2025-11-22 14:36:09.717520,0.0,0.0,Baku,Dubai,2025-09-19 04:29:09.717520,2025-09-19 12:38:09.717520,1,0.0,-63
1146,518,349,2025-09-13 00:36:09.717520,7,Jose Guzman,user518@example.com,354.870.4997,752.21,2025-09-13 09:36:09.717520,0.0,0.0,London,Istanbul,2025-01-19 02:45:09.717520,2025-01-19 06:57:09.717520,2,0.0,-237
1147,875,329,2025-11-10 06:36:09.717520,8,Zachary Small,user875@example.com,419.286.9927,243.6,2025-11-10 23:36:09.717520,0.0,0.0,Madrid,Toronto,2025-05-13 09:02:09.717520,2025-05-13 16:11:09.717520,2,0.0,-181
1148,662,222,2025-06-26 18:36:09.717520,8,Michele Rodriguez,user662@example.com,+1-255-328-5613x838,625.06,2025-06-27 02:36:09.717520,0.0,0.0,New York,London,2025-07-11 13:34:09.717520,2025-07-11 18:26:09.717520,2,0.0,14
1149,1062,239,2025-08-10 21:36:09.717520,8,Christopher Chavez,user1062@example.com,001-760-207-9994,281.83,2025-08-12 04:36:09.717520,0.0,0.0,Dubai,Madrid,2025-05-22 16:07:09.717520,2025-05-23 00:30:09.717520,5,0.0,-81
1150,90,453,2025-03-24 11:36:09.717520,8,Kimberly Harvey,user90@example.com,(864)947-1142x294,503.75,2025-03-27 06:36:09.717520,0.0,0.0,Berlin,Istanbul,2025-03-16 02:51:09.717520,2025-03-16 10:22:09.717520,6,0.0,-9
1151,861,273,2025-07-17 20:36:09.717520,7,Katie Nichols,user861@example.com,782-888-5882x5196,113.88,2025-07-18 17:36:09.717520,0.0,0.0,Dubai,New York,2025-04-26 03:36:09.717520,2025-04-26 06:03:09.717520,2,0.0,-83
1152,399,172,2025-01-11 04:36:09.717520,8,Edward Bullock,user399@example.com,995-768-3728x22639,628.19,2025-01-13 13:36:09.717520,0.0,0.0,Toronto,New York,2025-11-29 21:00:09.717520,2025-11-30 02:29:09.717520,2,0.0,322
1153,463,354,2025-07-04 12:36:09.717520,10,Kelly Foster,user463@example.com,721-689-4351x14604,746.8,2025-07-05 10:36:09.717520,0.0,0.0,Istanbul,Toronto,2024-12-21 17:49:09.717520,2024-12-22 02:06:09.717520,1,0.0,-195
1154,404,85,2025-05-17 19:36:09.717520,8,Erika Ortega,user404@example.com,321.812.7849,566.07,2025-05-18 05:36:09.717520,0.0,0.0,Istanbul,Berlin,2025-07-27 08:52:09.717520,2025-07-27 15:02:09.717520,2,0.0,70
1155,199,15,2025-08-02 23:36:09.717520,8,Steven Taylor,user199@example.com,(303)979-3713x85639,400.97,2025-08-04 02:36:09.717520,0.0,0.0,Istanbul,Baku,2025-01-25 15:16:09.717520,2025-01-25 19:06:09.717520,2,0.0,-190
1156,1214,409,2025-10-16 20:36:09.717520,9,Cynthia Cole,user1214@example.com,(953)345-3329x474,212.27,2025-10-18 01:36:09.717520,0.0,0.0,Madrid,Baku,2025-04-21 06:44:09.717520,2025-04-21 09:59:09.717520,2,0.0,-179
1157,507,56,2025-07-30 17:36:09.717520,10,Larry Martinez,user507@example.com,7449736171,181.41,2025-08-02 11:36:09.717520,0.0,0.0,Istanbul,Rome,2025-05-29 07:08:09.717520,2025-05-29 14:51:09.717520,6,0.0,-63
1158,112,421,2025-05-20 02:36:09.717520,8,Carrie Robbins,user112@example.com,001-324-772-3888x94422,401.31,2025-05-21 14:36:09.717520,0.0,0.0,Dubai,Baku,2024-12-05 08:57:09.717520,2024-12-05 11:52:09.717520,2,0.0,-166
1159,150,398,2025-10-04 05:36:09.717520,8,Erik Wilson,user150@example.com,573-413-7047x5019,782.56,2025-10-07 04:36:09.717520,0.0,0.0,Rome,Baku,2025-08-05 14:48:09.717520,2025-08-05 22:23:09.717520,2,0.0,-60
1160,196,321,2025-07-17 04:36:09.717520,8,Emily Jackson,user196@example.com,(319)241-9029,241.14,2025-07-19 17:36:09.717520,257.91,1.0,London,Berlin,2024-12-01 10:55:09.717520,2024-12-01 19:38:09.717520,3,1.0695446628514558,-228
1161,125,470,2024-12-17 22:36:09.717520,8,Randall Brooks,user125@example.com,+1-721-517-2337,409.61,2024-12-18 22:36:09.717520,0.0,0.0,Toronto,Paris,2025-10-27 20:07:09.717520,2025-10-28 04:03:09.717520,2,0.0,313
1162,134,401,2025-02-03 11:36:09.717520,10,Christy Smith,user134@example.com,201.374.0544,582.86,2025-02-05 05:36:09.717520,0.0,0.0,London,New York,2025-09-16 10:25:09.717520,2025-09-16 19:00:09.717520,2,0.0,224
1163,906,29,2025-05-04 05:36:09.717520,8,Cindy White,user906@example.com,2594369592,697.13,2025-05-06 03:36:09.717520,0.0,0.0,Madrid,Paris,2025-01-17 14:18:09.717520,2025-01-17 21:40:09.717520,2,0.0,-107
1164,135,53,2025-11-11 11:36:09.717520,8,Karl Leach,user135@example.com,470.590.1051,597.71,2025-11-14 08:36:09.717520,0.0,0.0,Madrid,Paris,2025-04-15 16:26:09.717520,2025-04-15 18:50:09.717520,5,0.0,-210
1165,604,436,2025-06-13 22:36:09.717520,8,Heather Wade,user604@example.com,001-755-353-8261x18105,321.12,2025-06-16 08:36:09.717520,0.0,0.0,New York,Paris,2025-02-18 03:56:09.717520,2025-02-18 11:33:09.717520,2,0.0,-116
1166,842,120,2025-10-03 07:36:09.717520,8,Alexis Garza,user842@example.com,811-743-8079,483.53,2025-10-04 16:36:09.717520,0.0,0.0,Istanbul,Paris,2025-05-18 00:20:09.717520,2025-05-18 08:38:09.717520,2,0.0,-139
1167,929,197,2025-07-25 23:36:09.717520,10,Zachary Hubbard,user929@example.com,001-809-235-0017x29701,217.38,2025-07-28 20:36:09.717520,0.0,0.0,Rome,Madrid,2025-10-26 14:51:09.717520,2025-10-26 17:00:09.717520,2,0.0,92
1168,208,174,2025-10-30 07:36:09.717520,8,Christopher Gould,user208@example.com,659.409.8195,112.42,2025-10-30 21:36:09.717520,0.0,0.0,Paris,Dubai,2025-05-23 01:01:09.717520,2025-05-23 08:47:09.717520,1,0.0,-161
1169,930,265,2025-05-18 04:36:09.717520,8,Lee Clark,user930@example.com,488.634.0115x27183,458.58,2025-05-19 16:36:09.717520,221.64,1.0,Berlin,Rome,2025-08-04 18:27:09.717520,2025-08-05 01:46:09.717520,2,0.48331806882114353,78
1170,211,7,2025-10-01 08:36:09.717520,8,Morgan Howell,user211@example.com,262.681.1439x939,98.04,2025-10-04 07:36:09.717520,0.0,0.0,Toronto,Rome,2025-09-21 17:21:09.717520,2025-09-21 19:23:09.717520,2,0.0,-10
1171,397,464,2025-09-19 14:36:09.717520,8,Beth White,user397@example.com,941-281-2920x6149,458.58,2025-09-20 17:36:09.717520,0.0,0.0,Paris,Istanbul,2025-07-24 14:27:09.717520,2025-07-24 17:34:09.717520,1,0.0,-58
1172,525,182,2025-07-04 01:36:09.717520,8,Michael Ramirez,user525@example.com,808-220-7586,417.54,2025-07-05 11:36:09.717520,27.44,1.0,Berlin,Madrid,2025-05-28 10:47:09.717520,2025-05-28 14:23:09.717520,2,0.06571825453848733,-37
1173,911,96,2025-04-03 14:36:09.717520,8,Bill Johnson,user911@example.com,+1-483-584-1128x79030,294.69,2025-04-05 05:36:09.717520,0.0,0.0,Dubai,New York,2025-07-17 10:41:09.717520,2025-07-17 15:55:09.717520,2,0.0,104
1174,124,66,2025-05-09 04:36:09.717520,8,Margaret Hoffman,user124@example.com,669-238-2974,118.53,2025-05-10 21:36:09.717520,201.32,1.0,Toronto,Rome,2025-01-16 18:19:09.717520,2025-01-16 23:33:09.717520,3,1.6984729604319582,-113
1175,733,160,2025-09-25 03:36:09.717520,8,Eric Sanchez,user733@example.com,894.524.9466,434.95,2025-09-27 15:36:09.717520,0.0,0.0,Istanbul,New York,2025-10-11 23:53:09.717520,2025-10-12 01:37:09.717520,2,0.0,16
1176,302,241,2025-05-08 05:36:09.717520,8,Melanie Turner DDS,user302@example.com,258.498.2157,146.62,2025-05-08 11:36:09.717520,0.0,0.0,London,Toronto,2025-04-29 20:42:09.717520,2025-04-29 23:02:09.717520,2,0.0,-9
1177,756,497,2024-12-05 02:36:09.717520,8,Johnny Harris,user756@example.com,(429)484-0606x05952,363.76,2024-12-05 13:36:09.717520,0.0,0.0,Baku,Dubai,2025-09-19 04:29:09.717520,2025-09-19 12:38:09.717520,1,0.0,288
1178,297,30,2025-04-01 02:36:09.717520,8,James Navarro,user297@example.com,001-924-769-8394x4902,165.16,2025-04-03 22:36:09.717520,0.0,0.0,Dubai,Baku,2025-11-10 07:17:09.717520,2025-11-10 09:20:09.717520,2,0.0,223
1179,1146,440,2024-12-27 23:36:09.717520,8,Ann Patrick,user1146@example.com,(660)642-9932,552.25,2024-12-29 09:36:09.717520,0.0,0.0,Rome,Toronto,2025-08-22 09:52:09.717520,2025-08-22 13:15:09.717520,2,0.0,237
